Competitor,Title,Price,URL,SKU,Extraction_Date
Wootware,"HP A37WVET EliteBook 660 G11 Intel Core Ultra 7 155U 4.80Ghz 12-Core 16"" WUXGA (1920x1200) IPS Anti-Glare 32GB (1x32GB) DDR5-5600 1TB M.2 NVMe SSD Windows 11 Pro Silver Laptop","R28,999.00",https://www.wootware.co.za/hp-a37wvet-elitebook-660-g11-intel-core-ultra-7-155u-4-80ghz-12-core-16-wuxga-1920x1200-ips-anti-glare-32gb-1x32gb-ddr5-5600-1tb-m-2-nvme-ssd-windows-11-pro-silver-laptop.html,48524,2026-02-25
Wootware,"ASUS X1504VA-I78512BL0W VivoBook 15 X1504 Intel Core i7-1355U 5.0GHz 10-Core 15.6"" Full HD (1920x1080) 60Hz Anti-Glare 8GB(On-Board) DDR4 512GB M.2 NVMe PCIe 3.0 SSD Windows 11 Home Quiet Blue Laptop","R13,578.00",https://www.wootware.co.za/asus-x1504va-i78512bl0w-vivobook-15-x1504-intel-core-i7-1355u-5-0ghz-10-core-15-6-full-hd-1920x1080-60hz-anti-glare-8gb-on-board-ddr4-512gb-m-2-nvme-pcie-3-0-ssd-windows-11-home-quiet-blue-laptop.html,50633,2026-02-25
Wootware,"Dell XPS 13 9350 Copilot+ Intel Core Ultra 7 256V 4.8GHz 8-Core 13.4"" WUXGA (1920x1200) 120Hz IPS Anti-Glare 32GB (On-Board) LPDDR5X 1TB M.2 NVMe SSD Windows 11 Pro Platinum Laptop","R44,149.00",https://www.wootware.co.za/dell-xps-13-9350-copilot-intel-core-ultra-7-256v-4-8ghz-8-core-13-4-wuxga-1920x1200-120hz-ips-anti-glare-32gb-on-board-lpddr5x-1tb-m-2-nvme-ssd-windows-11-pro-platinum-laptop.html,50856,2026-02-25
Wootware,"Dell PB16250_LATI5550-U5 Pro 16 Plus Intel Core Ultra 5 235U 4.9Ghz 12-Core vPro Enabled 16"" WUXGA (1920x1200) WVA Anti-Glare 16GB (1x16GB) DDR5-5600 512GB M.2 NVMe SSD Windows 11 Pro Silver Aluminium Laptop","R24,956.00",https://www.wootware.co.za/dell-pb16250-lati5550-u5-pro-16-plus-intel-core-ultra-5-235u-4-9ghz-12-core-vpro-enabled-16-wuxga-1920x1200-wva-anti-glare-16gb-1x16gb-ddr5-5600-512gb-m-2-nvme-ssd-windows-11-pro-silver-aluminium-laptop.html,51097,2026-02-25
Wootware,"ASUS V3607VH-I73210B0X V16 V3607 Intel Core 7 240H 5.2GHz 10-Core 16"" WUXGA (1920x1200) Anti-glare 144Hz 32GB(2x16GB) DDR5 NVIDIA GeForce RTX 5050 8GB GDDR7 1TB M.2 NVMe PCIe 4.0 SSD Windows 11 Pro Black Gaming Laptop","R30,158.00",https://www.wootware.co.za/asus-v3607vh-i73210b0x-v16-v3607-intel-core-7-240h-5-2ghz-10-core-16-wuxga-1920x1200-anti-glare-144hz-32gb-2x16gb-ddr5-nvidia-geforce-rtx-5050-8gb-gddr7-1tb-m-2-nvme-pcie-4-0-ssd-windows-11-pro-black-gaming-laptop.html,51116,2026-02-25
Wootware,"Lenovo 82XX00DESA IdeaPad Flex 5 14ABR8 AMD Ryzen 5 7430U 4.30GHz 6-Core 14"" WUXGA (1920x1200) IPS Touchscreen 16GB(On-Board) LPDDR4x-4266MHz 512GB PCIe 4.0x4 NVMe 2242 M.2 SSD Windows 11 Home Arctic Grey Laptop","R13,396.00",https://www.wootware.co.za/lenovo-82xx00desaideapad-flex-5-14abr8-amd-ryzen-5-7430u-4-30ghz-6-core-14-wuxga-1920x1200-ips-touchscreen-16gb-on-board-lpddr4x-4266mhz-512gb-pcie-4-0x4-nvme-2242-m-2-ssd-windows-11-home-arctic-grey-laptop.html,51397,2026-02-25
Wootware,"Acer NX.EJ8EA.00H Extensa EX215-57 Intel Core i7-13620H 4.9Ghz 10-Core 15.6"" FHD (1920x1080) IPS Anti-Glare 16GB (1x16GB) DDR5-5600 1TB SSD Windows 11 Pro Silver Laptop","R17,657.00",https://www.wootware.co.za/acer-nx-ej8ea-00h-extensa-215-57-intel-core-i7-13620h-4-9ghz-10-core-15-6-fhd-1920x1080-ips-anti-glare-16gb-1x16gb-ddr5-5600-1tb-ssd-windows-11-pro-silver-laptop.html,51601,2026-02-25
Wootware,"Lenovo 21SA0011ZA ThinkPad L16 G2 Intel Core Ultra 7 255U 5.2Ghz 12-Core 16"" WUXGA (1920x1200) IPS Anti-Glare 16GB (1x16GB) DDR5-5600 1TB M.2 SSD 4G LTE Windows 11 Pro Black Laptop","R27,142.00",https://www.wootware.co.za/lenovo-21sa0011za-thinkpad-l16-g2-intel-core-ultra-7-255u-5-2ghz-12-core-16-wuxga-1920x1200-ips-anti-glare-16gb-1x16gb-ddr5-5600-1tb-m-2-ssd-4g-lte-windows-11-pro-black-laptop.html,51949,2026-02-25
Wootware,"Lenovo 83LK0044SA LOQ Essential 15IAX9E Intel Core i5-12450HX 4.4GHz 8-Core 15.6"" Full HD (1920x1080) 144Hz IPS Anti-Glare 16GB (1x16GB) DDR5-4800 NVIDIA GeForce RTX 3050 6GB GDDR6 512GB M.2 SSD Windows 11 Home Luna Grey Laptop","R16,990.00",https://www.wootware.co.za/lenovo-83lk0044sa-loq-15iax9e-intel-core-i5-12450hx-4-4ghz-8-core-15-6-full-hd-1920x1080-144hz-ips-anti-glare-16gb-1x16gb-ddr5-4800-nvidia-geforce-rtx-3050-6gb-gddr6-512gb-m-2-ssd-windows-11-home-luna-grey-laptop.html,51993,2026-02-25
Wootware,"HP B9YL9ET ProBook 4 G1i 16 Intel Core Ultra 7 255U 5.2Ghz 12-Core 16"" WUXGA (1920x1200) IPS Anti-Glare 24GB (2x12GB) DDR5-5600 1TB M.2 SSD Windows 11 Pro Natural Silver Laptop","R25,745.00",https://www.wootware.co.za/hp-b9yl9et-probook-4-g1i-16-ntel-core-ultra-7-255u-5-2ghz-12-core-16-wuxga-1920x1200-ips-anti-glare-24gb-2x12gb-ddr5-5600-1tb-m-2-ssd-windows-11-pro-natural-silver-laptop.html,52548,2026-02-25
Wootware,"HP CU3K6ES 245 G10 AMD Athlon Silver 7120U 3.5GHz 2-Core 14"" WXGA (1366x768) SVA Anti-Glare 8GB (On-Board) LPDDR5-5500 256GB M.2 NVMe SSD Windows 11 Home Dark Ash Laptop","R5,777.00",https://www.wootware.co.za/hp-cu3k6es-245-g10-amd-athlon-silver-7120u-3-5ghz-2-core-14-wxga-1366x768-sva-anti-glare-8gb-on-board-lpddr5-5500-256gb-m-2-nvme-ssd-windows-11-home-dark-ash-laptop.html,53672,2026-02-25
Wootware,"ASUS P5405CSA-U516512G1W ExpertBook P5 Intel Core Ultra 5 226V 4.5GHz 8-Core 14"" WQXGA (2560x1600) 144Hz IPS Anti-Glare 16GB (On-Board) LPDDR5X 512GB M.2 NVMe SSD Windows 11 Home Misty Grey Copilot+ Laptop","R16,999.00",https://www.wootware.co.za/asus-p5405csa-u516512g1w-expertbook-p5-intel-core-ultra-5-226v-4-5ghz-8-core-14-wqxga-2560x1600-144hz-ips-anti-glare-16gb-on-board-lpddr5x-512gb-m-2-nvme-ssd-windows-11-home-misty-grey-copilot-laptop.html,48221,2026-02-25
