Competitor,Title,Price,URL,SKU,Extraction_Date
PC International,Intel Celeron G6900 2-Core 3.4GHz Socket 1700 46W Desktop Processor (CPU) – Cooler Included,"R1,367.00",https://pcinternational.co.za/product/intel-celeron-g6900-bx80715g6900/,BX80715G6900,2026-02-25
PC International,AMD Ryzen 5 3400G 4-Core 3.7GHz (4.2GHz Max Boost) Socket AM4 65W Desktop Processor (CPU),"R1,449.00",https://pcinternational.co.za/product/yd3400c5fhbox/,YD3400C5FHBOX,2026-02-25
PC International,AMD Ryzen 3 4100 4-Core 3.8GHz (4.0Ghz Max Boost) Socket AM4 65W Desktop Processor (CPU) – GPU Required/Cooler Included,"R1,655.00",https://pcinternational.co.za/product/amd-ryzen-3-4100-4-core-3-8ghz-4-0ghz-max-boost-socket-am4-65w-desktop-processor-cpu-100-100000510box/,100-100000510BOX,2026-02-25
PC International,"AMD Ryzen 5 4500 6-Core 3.6GHz (4.1GHz Max Boost) Socket AM4 65W Desktop Processor (CPU) – Cooler Included, Requires GPU","R1,725.00",https://pcinternational.co.za/product/amd-ryzen-5-4500-6-core-12t-3-6ghz-4-1ghz-max-boost-socket-am4-65w-desktop-processor-cpu-100-100000644box/,100-100000644BOX,2026-02-25
PC International,Intel Core i3-12100F 4-Core 3.3GHz (4.3GHz Max Boost) Socket 1700 58W Processor (CPU) – GPU Required/Cooler Included,"R1,737.00",https://pcinternational.co.za/product/intel-core-i3-12100f-bx8071512100f/,BX8071512100F,2026-02-25
PC International,Intel Core I3-14100F 4-Core 3.5GHz (4.7GHz Max Boost) Socket 1700 60W Desktop Processor (CPU) – GPU Required/Cooler Included,"R1,817.00",https://pcinternational.co.za/product/intel-core-i3-14100f-bx8071514100f/,BX8071514100F,2026-02-25
PC International,Intel Pentium Gold G7400 2-Core 3.7GHz Socket 1700 46W Desktop Processor (CPU) – Cooler Included,"R1,898.00",https://pcinternational.co.za/product/intel-pentium-g7400-bx80715g7400/,BX80715G7400,2026-02-25
PC International,AMD Ryzen 5 5500 6-Core 3.6GHz (4.2GHz Max Boost) Socket AM4 65W Desktop Processor (CPU) – Cooler Included,"R1,908.00",https://pcinternational.co.za/product/amd-ryzen-5-5500-6-core-3-6ghz-4-2ghz-max-boost-socket-am4-65w-desktop-processor-cpu/,100-100000457BOX,2026-02-25
PC International,Intel Core i3-12100 4-Core 3.3Ghz (4.3Ghz Max Boost) Socket 1700 60W Desktop Processor (CPU) – Cooler Included,"R2,438.00",https://pcinternational.co.za/product/intel-core-i3-12100-bx8071512100/,BX8071512100,2026-02-25
PC International,AMD Ryzen 5 5600 6-Core 3.5GHz (4.4GHz Max Boost) Socket AM4 65W Desktop Processor (CPU) – Cooler Included,"R2,713.00",https://pcinternational.co.za/product/amd-ryzen-5-5600-6-core-3-5ghz-4-4ghz-max-boost-socket-am4-65w-desktop-processor-cpu-100-100000927box/,100-100000927BOX,2026-02-25
PC International,AMD Ryzen 5 5600GT 6-Core 3.6GHz (4.6GHz Max Boost) Socket AM4 65W Desktop Processor (APU) – Cooler Included,"R2,852.00",https://pcinternational.co.za/product/amd-ryzen-5-5600gt-100-100001488box/,100-100001488BOX,2026-02-25
PC International,Intel Core I3-14100 4-Core 3.5GHz (4.7GHz Max Boost) Socket 1700 60W Desktop Processor (CPU) – Cooler Included,"R2,910.00",https://pcinternational.co.za/product/intel-core-i3-14100-bx8071514100/,BX8071514100,2026-02-25
PC International,Intel Core i3-13100 4-Core 3.4GHz (4.5GHz Max Boost) Socket 1700 60W Desktop Processor (CPU) – Cooler Included,"R3,000.00",https://pcinternational.co.za/product/intel-core-i3-13100-bx8071513100/,BX8071513100,2026-02-25
